TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-11-11 01:04:58.725,1.442460424754499,0.8043293571892005,1.004475856817517,1.531592826371901,0.7201819311052159,0.01854212411205163,0.05128411643890707,1.044068602946188,1.016777523255191,0.4670471204502678,0.3959910814479791,1.179231397341353,1.082930823591115,0.9177011811129526,0.6577076006047281,1.164041276491923,0.9229869212089127,0.6785469271093659,0.3701393002517787,1.214790763737631,855.0183150183151,803.040293040293,792.1611721611722,1240.622710622711,889.6703296703297,-0.369690,0.052490,0.932983,3.222504,-6.168365,-2.676697,1,1,1,1,1,45.000000
2021-11-11 01:04:58.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:04:59.725,1.200445845583219,-0.004729226671311615,0.04213260592667915,1.451417504178389,0.7588011763665964,-0.1692543895584563,0.002002942478191676,1.114690455772144,1.109486218873218,0.4713220972140323,0.3041657067290002,1.108083368910581,0.9824749719670256,0.9150346321325178,0.5712599690604059,1.19725879996813,0.8287628086250118,0.6739366000086159,0.3123372473334503,1.141429717934389,846.1538461538462,796.996336996337,786.1172161172161,1283.736263736264,828.021978021978,-0.397583,0.043701,0.922913,3.977661,-5.846863,-1.330872,1,1,1,1,1,45.000000
2021-11-11 01:04:59.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:00.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:00.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:00.725,1.44694049165399,-0.1754970140304862,-0.2968345980300849,1.407020520813406,0.7564368760591772,-0.1589707407104567,-0.1120805118460121,1.091950646097634,0.8773898519281599,0.3945387272098557,0.3643395453648143,0.9766226935085628,0.8821791206857585,0.8439519722318964,0.4803355969748198,1.180087850695351,0.3672181898626635,0.696072741209173,0.2500580376403859,1.134414449822166,849.7802197802198,783.6996336996338,796.996336996337,921.9047619047619,651.941391941392,-0.469910,0.084717,0.894348,8.650665,-4.792633,3.745880,1,1,1,1,1,45.000000
2021-11-11 01:05:01.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:01.725,1.44694049165399,0.3992089518937039,0.648776508508932,1.407020520813406,0.7564368760591772,0.2625453347286878,0.2084737162578047,1.091950646097634,0.8773898519281599,0.6176152683656321,0.3369788491874514,0.9766226935085628,0.8821791206857585,0.747019547057818,0.4278572845900088,1.180087850695351,0.3672181898626635,0.5229266948450788,0.2933738811601516,1.134414449822166,844.5421245421246,786.5201465201466,834.8717948717949,931.978021978022,793.7728937728938,-0.389038,0.192810,0.904236,1.846771,-11.925507,10.579681,1,1,1,1,1,45.000000
2021-11-11 01:05:01.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:02.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:02.725,1.44694049165399,0.9092632151330813,1.306597387109662,1.407020520813406,0.7564368760591772,0.6797964815355119,0.8473221192904213,1.091950646097634,0.8773898519281599,0.6298958296872789,0.9444504936497586,0.9766226935085628,0.8821791206857585,0.7705137602317672,0.4252080453842552,1.180087850695351,0.3672181898626635,0.6539866667709068,0.3026545568261754,1.134414449822166,869.1208791208792,803.040293040293,774.0293040293041,735.7509157509157,842.9304029304029,-0.360352,0.178955,0.928162,3.573914,-5.734711,0.867310,1,2,1,1,2,45.000000
2021-11-11 01:05:03.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:03.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:03.727,1.44694049165399,1.422970355109249,1.834162635774013,1.407020520813406,0.7564368760591772,0.784661540834655,0.8576699433009427,1.091950646097634,0.8773898519281599,0.7279420704616669,0.9630664689898087,0.9766226935085628,0.8821791206857585,0.7707154852690116,0.7413794837304782,1.180087850695351,0.3672181898626635,0.6826164498290915,0.4964026270639444,1.134414449822166,752.2710622710623,799.8168498168499,809.4871794871796,303.003663003663,732.1245421245421,-0.553040,0.108276,0.843201,22.452850,-4.755249,-14.467621,1,2,1,1,2,45.000000
2021-11-11 01:05:03.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:04.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:04.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:04.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:04.725,1.44694049165399,1.520206623162121,1.713062750564869,1.407020520813406,0.7564368760591772,0.7734513158574731,0.5814195219671658,1.091950646097634,0.8773898519281599,0.907586614822653,0.6970633317633312,0.9766226935085628,0.8821791206857585,1.142918626458798,0.6992532144016481,1.180087850695351,0.3672181898626635,1.040549345218376,0.6479068283179648,1.134414449822166,441.2087912087912,774.8351648351648,817.5457875457876,933.1868131868132,739.3772893772893,-0.182983,0.113220,1.056396,42.057037,-28.651123,-121.243896,1,2,1,1,2,45.000000
2021-11-11 01:05:04.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:05.310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:05.730,1.44694049165399,1.370341294730332,1.610522993037011,1.407020520813406,0.7564368760591772,0.6569074027341434,0.9422261850896715,1.091950646097634,0.8773898519281599,0.9257008454688292,0.8052953700163532,0.9766226935085628,0.8821791206857585,1.191524219082734,0.5429870912901821,1.180087850695351,0.3672181898626635,1.136768310901176,0.3549049036351404,1.134414449822166,663.6263736263736,784.9084249084249,781.6849816849817,419.047619047619,601.5750915750916,-0.364319,-0.132446,0.931580,-0.246735,-0.112152,1.555176,1,2,1,1,2,40.000000
2021-11-11 01:05:05.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:06.725,1.44694049165399,0.8708583588840614,1.349879652748872,1.407020520813406,0.7564368760591772,0.6061684979614074,0.8385179474801118,1.091950646097634,0.8773898519281599,0.9587868009889905,0.7852569942096229,0.9766226935085628,0.8821791206857585,0.9153613886355582,0.2230872746827621,1.180087850695351,0.3672181898626635,0.7316578261875599,0.06616718503264479,1.134414449822166,454.1025641025641,802.6373626373627,781.6849816849817,0,540.7326007326008,-0.643982,0.238098,0.784302,-53.518982,25.608063,79.934540,1,2,1,1,2,40.000000
2021-11-11 01:05:06.884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:07.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:07.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:07.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:07.725,1.44694049165399,1.552739512131035,1.223850825763967,1.407020520813406,0.7564368760591772,0.8042317593319773,0.547095453570095,1.091950646097634,0.8773898519281599,0.9345084919927976,0.4084535360946698,0.9766226935085628,0.8821791206857585,0.8659426379466238,0.258000595849703,1.180087850695351,0.3672181898626635,0.8684408242692013,0.213489332157847,1.134414449822166,722.8571428571429,773.6263736263736,793.3699633699634,320.7326007326008,597.1428571428571,-0.687317,0.130798,0.780640,-0.396271,-7.521667,-4.201965,1,2,1,1,2,40.000000
2021-11-11 01:05:08.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:08.727,1.44694049165399,0.9468202750365285,0.8739781285065016,1.407020520813406,0.7564368760591772,0.05493436008942149,0.260146187448879,1.091950646097634,0.8773898519281599,0.5792060602864859,0.4366526243796766,0.9766226935085628,0.8821791206857585,0.6907911651812852,0.4555118334744511,1.180087850695351,0.3672181898626635,0.6268310111687455,0.1939038843033962,1.134414449822166,693.4432234432235,809.8901098901099,801.025641025641,344.5054945054945,683.3699633699634,-0.562256,0.130066,0.828186,19.566803,-1.540222,-34.512939,1,2,1,1,2,40.000000
2021-11-11 01:05:08.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:09.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:09.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:09.725,1.44694049165399,0.2834495535202289,0.334790791164212,1.407020520813406,0.7564368760591772,0.2221194063822493,0.2153763824139603,1.091950646097634,0.8773898519281599,0.6906689978873223,0.2437336002063024,0.9766226935085628,0.8821791206857585,0.8349006966278391,0.4115045529920731,1.180087850695351,0.3672181898626635,0.7044900939771203,0.4125473762771451,1.134414449822166,821.5750915750916,809.8901098901099,795.3846153846154,1022.637362637363,865.8974358974359,-0.527161,0.097595,0.840698,10.946045,-9.166565,-19.245300,1,2,1,1,2,40.000000
2021-11-11 01:05:09.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:10.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:10.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:10.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:10.725,1.44694049165399,0.3268774737996051,1.254579403859001,1.407020520813406,0.7564368760591772,0.2795074198223881,0.424089147984025,1.091950646097634,0.8773898519281599,0.6397600700296113,0.2278152342403801,0.9766226935085628,0.8821791206857585,0.9590300448599488,0.3256710250394101,1.180087850695351,0.3672181898626635,0.8047827101330834,0.4205607942789873,1.134414449822166,712.3809523809524,784.1025641025641,805.8608058608058,498.021978021978,674.9084249084249,-0.356323,-0.246948,0.929993,-4.643097,-3.282318,1.734619,1,2,1,1,2,40.000000
2021-11-11 01:05:11.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:11.725,1.44694049165399,0.6488190649674002,1.580846743956679,1.407020520813406,0.7564368760591772,0.2222555779141741,0.4415011993929072,1.091950646097634,0.8773898519281599,0.8840324656242633,0.2866055429468818,0.9766226935085628,0.8821791206857585,1.182825533425445,0.3547133321111314,1.180087850695351,0.3672181898626635,0.6720348367900095,0.1371816939741423,1.134414449822166,888.0586080586081,786.5201465201466,800.6227106227107,1118.534798534798,840.9157509157509,-0.351440,-0.236633,0.925537,7.708588,-1.764526,-0.762634,1,2,1,1,2,40.000000
2021-11-11 01:05:12.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:12.730,1.44694049165399,0.1870387605313728,0.2067863918181407,1.407020520813406,0.7564368760591772,-0.1084056193415756,0.08632537642398729,1.091950646097634,0.8773898519281599,0.8998360571769529,0.4152057719118223,0.9766226935085628,0.8821791206857585,1.004697935449272,0.2999431652395056,1.180087850695351,0.3672181898626635,0.8184563719750209,0.02326163600369392,1.134414449822166,835.6776556776557,803.8461538461539,791.3553113553114,1004.908424908425,818.3516483516484,-0.347656,-0.233582,0.921021,4.089813,-3.132782,-0.837402,1,2,1,1,2,40.000000
2021-11-11 01:05:12.790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:12.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:13.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:13.725,1.44694049165399,0.01280528436959067,0.2798483888597039,1.407020520813406,0.7564368760591772,-0.01828012110601998,0.0007191667673270474,1.091950646097634,0.8773898519281599,0.6138161726782871,0.4171162990204438,0.9766226935085628,0.8821791206857585,0.8412631523166261,0.1808204462092227,1.180087850695351,0.3672181898626635,0.7964113503914582,0.03153672915229563,1.134414449822166,830.4395604395604,788.1318681318681,794.1758241758242,924.7252747252747,786.9230769230769,-0.331116,-0.230591,0.915833,4.822540,-7.035675,-2.056122,1,2,1,1,2,40.000000
2021-11-11 01:05:13.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:14.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:14.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:14.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:14.728,1.44694049165399,1.495108026464815,0.461386612819331,1.407020520813406,0.7564368760591772,0.6563302407459418,0.08116637041449688,1.091950646097634,0.8773898519281599,0.6120660200617165,0.1324048565289951,0.9766226935085628,0.8821791206857585,0.7052053753229842,0.1110943753052506,1.180087850695351,0.3672181898626635,0.5239166214811605,-0.05466412327034859,1.134414449822166,910.2197802197802,799.8168498168499,780.4761904761905,1200.732600732601,779.2673992673992,-0.441040,0.274841,0.947937,-34.041901,12.725525,122.716827,1,2,1,1,2,40.000000
2021-11-11 01:05:14.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:15.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:15.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:15.724,1.44694049165399,1.587073071183857,0.6188963922170458,1.407020520813406,0.7564368760591772,0.8794511888647094,0.2712360550858894,1.091950646097634,0.8773898519281599,0.7981960355468537,-0.0309928385911054,0.9766226935085628,0.8821791206857585,0.7328794630067796,0.08608772879489991,1.180087850695351,0.3672181898626635,0.6516000507893854,-0.1819877647733976,1.134414449822166,948.4981684981685,664.0293040293041,851.3919413919414,1320.805860805861,751.8681318681319,-0.439453,0.128845,0.886353,2.691650,48.569336,-6.400146,1,2,1,1,2,45.000000
2021-11-11 01:05:15.839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:16.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:16.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:16.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:16.724,1.44694049165399,0.6071713874600008,1.206948022721694,1.407020520813406,0.7564368760591772,0.4360174949496695,0.8328811675225325,1.091950646097634,0.8773898519281599,0.7897598837781175,0.7664309842362349,0.9766226935085628,0.8821791206857585,0.8998403026465529,0.7090448339969735,1.180087850695351,0.3672181898626635,1.02818805920517,0.921046200264967,1.134414449822166,805.4578754578755,797.8021978021978,797.3992673992674,838.4981684981685,890.0732600732601,-0.520874,0.126526,0.853333,4.284210,-4.194489,-2.474823,1,2,1,1,2,45.000000
2021-11-11 01:05:17.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:17.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:17.725,1.44694049165399,0.737388846134902,0.60943484635499,1.407020520813406,0.7564368760591772,0.03372766815321866,0.2980454293329823,1.091950646097634,0.8773898519281599,0.7595149513683525,0.3516592219720839,0.9766226935085628,0.8821791206857585,0.649373568374171,0.6514659514782047,1.180087850695351,0.3672181898626635,0.649616871716817,0.7996353776470295,1.134414449822166,918.6813186813187,805.4578754578755,796.1904761904763,1351.831501831502,845.7509157509157,-0.512085,0.126770,0.855042,4.523468,-5.973969,-1.562653,1,2,1,1,2,45.000000
2021-11-11 01:05:18.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:18.725,1.44694049165399,-0.02726209653155266,0.3304051997428001,1.407020520813406,0.7564368760591772,-0.2295389260791756,0.1378875707777028,1.091950646097634,0.8773898519281599,0.7439619184816586,0.2889093583124314,0.9766226935085628,0.8821791206857585,0.7238476543952965,0.3021788971170098,1.180087850695351,0.3672181898626635,0.6001468333210416,0.3224795152734648,1.134414449822166,923.1135531135532,801.8315018315019,805.8608058608058,1454.981684981685,716.4102564102565,-0.502869,0.051758,0.860291,6.116028,-8.777771,0.201874,1,2,1,1,2,45.000000
2021-11-11 01:05:18.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:18.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:19.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:19.728,1.44694049165399,0.3773753844068886,1.185723001832527,1.407020520813406,0.7564368760591772,0.159875685412209,0.1955618889112854,1.091950646097634,0.8773898519281599,0.8175104960164329,0.5887138146002745,0.9766226935085628,0.8821791206857585,0.8623764844378199,0.5282395972123057,1.180087850695351,0.3672181898626635,0.6679808246540793,-0.05933861928348544,1.134414449822166,591.0989010989011,798.2051282051282,797.8021978021978,685.3846153846154,786.1172161172161,-0.482971,0.063965,0.866028,2.071075,-5.854340,4.015045,1,4,1,1,4,45.000000
2021-11-11 01:05:19.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:20.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:20.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:20.739,1.44694049165399,0.6621082814864885,0.4771663382822473,1.407020520813406,0.7564368760591772,0.118717532687317,0.01239193451459245,1.091950646097634,0.8773898519281599,0.54341767279377,0.2309454386261718,0.9766226935085628,0.8821791206857585,0.8590086109244132,0.3460331946891352,1.180087850695351,0.3672181898626635,0.7400283049497044,0.06944863999835035,1.134414449822166,832.4542124542124,798.6080586080586,798.6080586080586,1530.32967032967,768.3882783882784,-0.417419,0.104736,0.920288,2.983246,-6.534729,4.261780,1,2,1,1,4,45.000000
2021-11-11 01:05:21.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:21.725,1.44694049165399,0.5212459058446155,0.2184351869758162,1.407020520813406,0.7564368760591772,0.1976613434044017,-0.04154446157104189,1.091950646097634,0.8773898519281599,0.4629602994947808,0.2021091506871644,0.9766226935085628,0.8821791206857585,0.4704055479834636,0.3223806028404652,1.180087850695351,0.3672181898626635,0.2962724336645202,0.03519393055306555,1.134414449822166,805.8608058608058,782.893772893773,784.9084249084249,987.5824175824176,846.5567765567765,-0.417664,0.124084,0.894897,6.587067,-3.043060,1.286011,1,2,1,1,4,45.000000
2021-11-11 01:05:22.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:22.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:22.725,1.44694049165399,0.1286083063892947,0.3386753206412886,1.407020520813406,0.7564368760591772,0.1735749937091684,-0.3371532075156551,1.091950646097634,0.8773898519281599,0.3730544095153019,-0.003783636303958573,0.9766226935085628,0.8821791206857585,0.4478830323289456,0.2469213349772369,1.180087850695351,0.3672181898626635,0.2993611237157884,-0.01235519307845326,1.134414449822166,15.71428571428572,776.0439560439561,821.1721611721612,767.5824175824176,783.2967032967033,-0.264709,0.113892,0.978088,-8.082428,-4.284210,46.221619,1,2,1,1,4,45.000000
2021-11-11 01:05:22.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:23.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:23.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:23.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:23.725,1.44694049165399,0.5143503021903935,0.9685298349572518,1.407020520813406,0.7564368760591772,0.4462603118012513,0.5389837182906497,1.091950646097634,0.8773898519281599,0.3213511563123623,0.3879029579478513,0.9766226935085628,0.8821791206857585,0.2388379412330301,0.2808952116114875,1.180087850695351,0.3672181898626635,0.5950710720068465,0.2627432964246181,1.134414449822166,770.8058608058608,808.2783882783883,811.0989010989011,948.901098901099,804.2490842490843,-0.228333,0.077637,0.982544,10.288086,-0.231781,-24.322052,1,2,1,1,4,45.000000
2021-11-11 01:05:23.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:24.725,1.44694049165399,0.5597753094992932,0.97539171992567,1.407020520813406,0.7564368760591772,0.1935969487737305,1.081181725290373,1.091950646097634,0.8773898519281599,0.5824222078832803,0.9029549411946662,0.9766226935085628,0.8821791206857585,0.4096905367975827,0.6335919733175175,1.180087850695351,0.3672181898626635,0.3789959763226832,0.3769918754111958,1.134414449822166,890.4761904761905,775.2380952380953,798.6080586080586,780.4761904761905,720.4395604395604,-0.195862,0.121643,0.948059,16.755524,-1.996307,-40.628967,1,2,1,1,2,45.000000
2021-11-11 01:05:24.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:25.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:25.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:25.725,1.44694049165399,0.9216686138689009,1.21668129614333,1.407020520813406,0.7564368760591772,0.808968631637258,1.180417466881778,1.091950646097634,0.8773898519281599,0.7513760542587214,0.945770563346055,0.9766226935085628,0.8821791206857585,0.5998410643995112,0.3240341888882814,1.180087850695351,0.3672181898626635,0.554968929186453,0.159385101353481,1.134414449822166,804.6520146520147,788.5347985347986,811.9047619047619,1022.637362637363,852.6007326007326,-0.178772,0.075562,1.009399,4.463654,-21.114502,-7.790833,1,2,1,1,2,45.000000
2021-11-11 01:05:25.780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:26.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:26.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:26.739,1.44694049165399,0.8276213394665664,1.160217061359645,1.407020520813406,0.7564368760591772,0.6117479755762352,0.9042362179082535,1.091950646097634,0.8773898519281599,0.813706660202973,0.902193486081673,0.9766226935085628,0.8821791206857585,0.9244357961839598,0.4689285133698339,1.180087850695351,0.3672181898626635,0.8805886369335335,0.2407856816857654,1.134414449822166,989.5970695970697,792.1611721611722,795.7875457875458,1347.399267399268,904.981684981685,-0.115601,-0.041199,1.051392,-2.684174,7.170258,22.624817,1,2,1,1,2,45.000000
2021-11-11 01:05:26.908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:26.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:27.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:27.326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:27.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:27.726,1.44694049165399,1.332538650098259,1.281782840787022,1.407020520813406,0.7564368760591772,0.9154107755809348,0.8177156166624971,1.091950646097634,0.8773898519281599,0.8226334735884254,0.7775146417199634,0.9766226935085628,0.8821791206857585,0.9474230910804634,0.6928582570459551,1.180087850695351,0.3672181898626635,0.7585027324998987,0.4115065127832509,1.134414449822166,928.3516483516484,773.2234432234433,790.5494505494506,1250.29304029304,819.96336996337,0.015198,0.314941,1.002502,35.155945,-15.888214,-32.097931,1,2,1,1,2,45.000000
2021-11-11 01:05:28.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:28.376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:28.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:28.724,1.44694049165399,1.408198789061957,-0.003009932903777491,1.407020520813406,0.7564368760591772,1.016597216008309,-0.03224116549680116,1.091950646097634,0.8773898519281599,0.7229048282502869,0.01077451338278256,0.9766226935085628,0.8821791206857585,0.9432527229702059,0.708383388273786,1.180087850695351,0.3672181898626635,0.8375256786710421,0.5299553757524119,1.134414449822166,913.040293040293,795.7875457875458,792.967032967033,1321.611721611722,852.1978021978023,0.015076,0.296021,0.978760,3.626251,-0.829926,-2.646790,1,2,1,1,2,45.000000
2021-11-11 01:05:28.860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:29.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench
2021-11-11 01:05:29.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-11-11 01:05:29.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
